gene,location,generation,valid,uniqID,size,jumpRate,jumpH1,copyRate,copyH1,copyDir
,0,0,TRUE,FHRX,1000,0.01,evolving,1e-04,fixed,terminus
,0,0,TRUE,LWON,1500,0.01,evolving,1e-04,fixed,terminus
,0,0,TRUE,TQPV,2000,0.01,evolving,1e-04,fixed,terminus
,0,0,TRUE,ZYWK,500,0.001,evolving,1e-04,fixed,terminus
,0,0,TRUE,IHVM,1000,0.001,evolving,1e-04,fixed,terminus
,0,0,TRUE,YWEC,1500,0.001,evolving,1e-04,fixed,terminus
,0,0,TRUE,AZZO,2000,0.001,evolving,1e-04,fixed,terminus
,0,0,TRUE,XNFZ,500,1e-04,evolving,1e-04,fixed,terminus
,0,0,TRUE,QWVI,1000,1e-04,evolving,1e-04,fixed,terminus
,0,0,TRUE,OUVA,1500,1e-04,evolving,1e-04,fixed,terminus
,0,0,TRUE,FTDF,2000,1e-04,evolving,1e-04,fixed,terminus
,0,0,TRUE,OOHS,500,0,evolving,1e-04,fixed,terminus
,0,0,TRUE,KXQF,1000,0,evolving,1e-04,fixed,terminus
,0,0,TRUE,XWLM,1500,0,evolving,1e-04,fixed,terminus
,0,0,TRUE,JOKO,2000,0,evolving,1e-04,fixed,terminus
,0,0,TRUE,LEAJ,500,0.1,fixed,0,fixed,terminus
,0,0,TRUE,WSQC,1000,0.1,fixed,0,fixed,terminus
,0,0,TRUE,NQIN,1500,0.1,fixed,0,fixed,terminus
,0,0,TRUE,YLRW,2000,0.1,fixed,0,fixed,terminus
,0,0,TRUE,ISXD,500,0.01,fixed,0,fixed,terminus
,0,0,TRUE,HHTN,1000,0.01,fixed,0,fixed,terminus
,0,0,TRUE,USWY,1500,0.01,fixed,0,fixed,terminus
,0,0,TRUE,VCVM,2000,0.01,fixed,0,fixed,terminus
,0,0,TRUE,YIBQ,500,0.001,fixed,0,fixed,terminus
,0,0,TRUE,SDNU,1000,0.001,fixed,0,fixed,terminus
,0,0,TRUE,MHTM,1500,0.001,fixed,0,fixed,terminus
,0,0,TRUE,OFNY,2000,0.001,fixed,0,fixed,terminus
,0,0,TRUE,XZVL,500,1e-04,fixed,0,fixed,terminus
,0,0,TRUE,GKYW,1000,1e-04,fixed,0,fixed,terminus
,0,0,TRUE,AEQL,1500,1e-04,fixed,0,fixed,terminus
,0,0,TRUE,PFYM,2000,1e-04,fixed,0,fixed,terminus
,0,0,TRUE,SFHO,500,0,fixed,0,fixed,terminus
,0,0,TRUE,UPNA,1000,0,fixed,0,fixed,terminus
,0,0,TRUE,KVJL,1500,0,fixed,0,fixed,terminus
,0,0,TRUE,PBSE,2000,0,fixed,0,fixed,terminus
,0,0,TRUE,PZXH,500,0.1,charlesworth,0,fixed,terminus
,0,0,TRUE,ZKKI,1000,0.1,charlesworth,0,fixed,terminus
,0,0,TRUE,EJWA,1500,0.1,charlesworth,0,fixed,terminus
,0,0,TRUE,RVFR,2000,0.1,charlesworth,0,fixed,terminus
,0,0,TRUE,CGEG,500,0.01,charlesworth,0,fixed,terminus
,0,0,TRUE,HGPN,1000,0.01,charlesworth,0,fixed,terminus
,0,0,TRUE,QLHC,1500,0.01,charlesworth,0,fixed,terminus
,0,0,TRUE,QIWA,2000,0.01,charlesworth,0,fixed,terminus
,0,0,TRUE,JAXS,500,0.001,charlesworth,0,fixed,terminus
,0,0,TRUE,TBOH,1000,0.001,charlesworth,0,fixed,terminus
,0,0,TRUE,PQPV,1500,0.001,charlesworth,0,fixed,terminus
,0,0,TRUE,GMAP,2000,0.001,charlesworth,0,fixed,terminus
,0,0,TRUE,AYDQ,500,1e-04,charlesworth,0,fixed,terminus
,0,0,TRUE,DZKI,1000,1e-04,charlesworth,0,fixed,terminus
,0,0,TRUE,ZTQG,1500,1e-04,charlesworth,0,fixed,terminus
,0,0,TRUE,PFYQ,2000,1e-04,charlesworth,0,fixed,terminus
,0,0,TRUE,DJTF,500,0,charlesworth,0,fixed,terminus
,0,0,TRUE,TGPB,1000,0,charlesworth,0,fixed,terminus
,0,0,TRUE,WIFY,1500,0,charlesworth,0,fixed,terminus
,0,0,TRUE,OOSX,2000,0,charlesworth,0,fixed,terminus
,0,0,TRUE,WTKE,500,0.1,evolving,0,fixed,terminus
,0,0,TRUE,GMON,1000,0.1,evolving,0,fixed,terminus
,0,0,TRUE,OTOP,1500,0.1,evolving,0,fixed,terminus
,0,0,TRUE,FUUO,2000,0.1,evolving,0,fixed,terminus
,0,0,TRUE,JDQH,500,0.01,evolving,0,fixed,terminus
,0,0,TRUE,GEXK,1000,0.01,evolving,0,fixed,terminus
,0,0,TRUE,JNLM,1500,0.01,evolving,0,fixed,terminus
,0,0,TRUE,ZREO,2000,0.01,evolving,0,fixed,terminus
,0,0,TRUE,BUKC,500,0.001,evolving,0,fixed,terminus
,0,0,TRUE,YWZI,1000,0.001,evolving,0,fixed,terminus
,0,0,TRUE,COBB,1500,0.001,evolving,0,fixed,terminus
,0,0,TRUE,PVAU,2000,0.001,evolving,0,fixed,terminus
,0,0,TRUE,UFOQ,500,1e-04,evolving,0,fixed,terminus
,0,0,TRUE,PBVX,1000,1e-04,evolving,0,fixed,terminus
,0,0,TRUE,UCID,1500,1e-04,evolving,0,fixed,terminus
,0,0,TRUE,XWMW,2000,1e-04,evolving,0,fixed,terminus
,0,0,TRUE,LAIU,500,0,evolving,0,fixed,terminus
,0,0,TRUE,FNYD,1000,0,evolving,0,fixed,terminus
,0,0,TRUE,NRYV,1500,0,evolving,0,fixed,terminus
,0,0,TRUE,PSME,2000,0,evolving,0,fixed,terminus
,0,0,TRUE,JNGX,500,0.1,fixed,0.1,charlesworth,terminus
,0,0,TRUE,AGIO,1000,0.1,fixed,0.1,charlesworth,terminus
,0,0,TRUE,KULR,1500,0.1,fixed,0.1,charlesworth,terminus
,0,0,TRUE,WXXS,2000,0.1,fixed,0.1,charlesworth,terminus
,0,0,TRUE,NWAE,500,0.01,fixed,0.1,charlesworth,terminus
,0,0,TRUE,TPBT,1000,0.01,fixed,0.1,charlesworth,terminus
,0,0,TRUE,WLHO,1500,0.01,fixed,0.1,charlesworth,terminus
,0,0,TRUE,HASJ,2000,0.01,fixed,0.1,charlesworth,terminus
,0,0,TRUE,MAPB,500,0.001,fixed,0.1,charlesworth,terminus
,0,0,TRUE,QCTS,1000,0.001,fixed,0.1,charlesworth,terminus
,0,0,TRUE,ADXD,1500,0.001,fixed,0.1,charlesworth,terminus
,0,0,TRUE,ZTNR,2000,0.001,fixed,0.1,charlesworth,terminus
,0,0,TRUE,JDMQ,500,1e-04,fixed,0.1,charlesworth,terminus
,0,0,TRUE,RVMY,1000,1e-04,fixed,0.1,charlesworth,terminus
,0,0,TRUE,TYFB,1500,1e-04,fixed,0.1,charlesworth,terminus
,0,0,TRUE,JWGI,2000,1e-04,fixed,0.1,charlesworth,terminus
,0,0,TRUE,NUDO,500,0,fixed,0.1,charlesworth,terminus
,0,0,TRUE,UEDQ,1000,0,fixed,0.1,charlesworth,terminus
,0,0,TRUE,GKJD,1500,0,fixed,0.1,charlesworth,terminus
,0,0,TRUE,RIPB,2000,0,fixed,0.1,charlesworth,terminus
,0,0,TRUE,YKIE,500,0.1,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,GHRT,1000,0.1,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,LLIZ,1500,0.1,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,GEZB,2000,0.1,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,GEQU,500,0.01,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,YEII,1000,0.01,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,YKHU,1500,0.01,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,ZNEK,2000,0.01,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,MJUB,500,0.001,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,YRWL,1000,0.001,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,JTUJ,1500,0.001,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,SHKS,2000,0.001,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,NDKW,500,1e-04,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,KVYB,1000,1e-04,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,QWOI,1500,1e-04,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,UJLR,2000,1e-04,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,IKUR,500,0,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,QXRZ,1000,0,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,LEXN,1500,0,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,AINQ,2000,0,charlesworth,0.1,charlesworth,terminus
,0,0,TRUE,UOTL,500,0.1,evolving,0.1,charlesworth,terminus
,0,0,TRUE,MEFZ,1000,0.1,evolving,0.1,charlesworth,terminus
,0,0,TRUE,HIVB,1500,0.1,evolving,0.1,charlesworth,terminus
,0,0,TRUE,OYWH,2000,0.1,evolving,0.1,charlesworth,terminus
,0,0,TRUE,QGOJ,500,0.01,evolving,0.1,charlesworth,terminus
,0,0,TRUE,YGAK,1000,0.01,evolving,0.1,charlesworth,terminus
,0,0,TRUE,VRXR,1500,0.01,evolving,0.1,charlesworth,terminus
,0,0,TRUE,ITWU,2000,0.01,evolving,0.1,charlesworth,terminus
,0,0,TRUE,DXKD,500,0.001,evolving,0.1,charlesworth,terminus
,0,0,TRUE,YYRM,1000,0.001,evolving,0.1,charlesworth,terminus
,0,0,TRUE,HWXP,1500,0.001,evolving,0.1,charlesworth,terminus
,0,0,TRUE,CPAF,2000,0.001,evolving,0.1,charlesworth,terminus
,0,0,TRUE,XZMA,500,1e-04,evolving,0.1,charlesworth,terminus
,0,0,TRUE,VKQZ,1000,1e-04,evolving,0.1,charlesworth,terminus
,0,0,TRUE,BEEI,1500,1e-04,evolving,0.1,charlesworth,terminus
,0,0,TRUE,JPYA,2000,1e-04,evolving,0.1,charlesworth,terminus
,0,0,TRUE,XUAG,500,0,evolving,0.1,charlesworth,terminus
,0,0,TRUE,LTBS,1000,0,evolving,0.1,charlesworth,terminus
,0,0,TRUE,FHLO,1500,0,evolving,0.1,charlesworth,terminus
,0,0,TRUE,KQRU,2000,0,evolving,0.1,charlesworth,terminus
,0,0,TRUE,UPDU,500,0.1,fixed,0.01,charlesworth,terminus
,0,0,TRUE,ZBGW,1000,0.1,fixed,0.01,charlesworth,terminus
,0,0,TRUE,IDZB,1500,0.1,fixed,0.01,charlesworth,terminus
,0,0,TRUE,VHNA,2000,0.1,fixed,0.01,charlesworth,terminus
,0,0,TRUE,MMUG,500,0.01,fixed,0.01,charlesworth,terminus
,0,0,TRUE,AYEZ,1000,0.01,fixed,0.01,charlesworth,terminus
,0,0,TRUE,DCLE,1500,0.01,fixed,0.01,charlesworth,terminus
,0,0,TRUE,XUHV,2000,0.01,fixed,0.01,charlesworth,terminus
,0,0,TRUE,GBXY,500,0.001,fixed,0.01,charlesworth,terminus
,0,0,TRUE,LZTU,1000,0.001,fixed,0.01,charlesworth,terminus
,0,0,TRUE,IVHB,1500,0.001,fixed,0.01,charlesworth,terminus
,0,0,TRUE,KKWS,2000,0.001,fixed,0.01,charlesworth,terminus
,0,0,TRUE,IERU,500,1e-04,fixed,0.01,charlesworth,terminus
,0,0,TRUE,YYNU,1000,1e-04,fixed,0.01,charlesworth,terminus
,0,0,TRUE,YCLP,1500,1e-04,fixed,0.01,charlesworth,terminus
,0,0,TRUE,OZSH,2000,1e-04,fixed,0.01,charlesworth,terminus
,0,0,TRUE,WXCQ,500,0,fixed,0.01,charlesworth,terminus
,0,0,TRUE,YMGY,1000,0,fixed,0.01,charlesworth,terminus
,0,0,TRUE,YVNN,1500,0,fixed,0.01,charlesworth,terminus
,0,0,TRUE,HYIJ,2000,0,fixed,0.01,charlesworth,terminus
,0,0,TRUE,HJSY,500,0.1,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,ZYZC,1000,0.1,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,QUNY,1500,0.1,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,PXDH,2000,0.1,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,CQRN,500,0.01,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,KWDX,1000,0.01,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,JJDE,1500,0.01,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,PPGW,2000,0.01,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,LYMH,500,0.001,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,TKTX,1000,0.001,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,JZZO,1500,0.001,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,SBWW,2000,0.001,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,TEFX,500,1e-04,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,BSNQ,1000,1e-04,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,QFZH,1500,1e-04,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,KVOU,2000,1e-04,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,LWWI,500,0,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,SHZT,1000,0,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,NYWI,1500,0,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,VZQK,2000,0,charlesworth,0.01,charlesworth,terminus
,0,0,TRUE,PWSE,500,0.1,evolving,0.01,charlesworth,terminus
,0,0,TRUE,CSVI,1000,0.1,evolving,0.01,charlesworth,terminus
,0,0,TRUE,VMQN,1500,0.1,evolving,0.01,charlesworth,terminus
,0,0,TRUE,UENT,2000,0.1,evolving,0.01,charlesworth,terminus
,0,0,TRUE,QOYK,500,0.01,evolving,0.01,charlesworth,terminus
,0,0,TRUE,OISZ,1000,0.01,evolving,0.01,charlesworth,terminus
,0,0,TRUE,TDSX,1500,0.01,evolving,0.01,charlesworth,terminus
,0,0,TRUE,QWSD,2000,0.01,evolving,0.01,charlesworth,terminus
,0,0,TRUE,YULW,500,0.001,evolving,0.01,charlesworth,terminus
,0,0,TRUE,ZIDA,1000,0.001,evolving,0.01,charlesworth,terminus
,0,0,TRUE,ZMQQ,1500,0.001,evolving,0.01,charlesworth,terminus
,0,0,TRUE,MSYZ,2000,0.001,evolving,0.01,charlesworth,terminus
,0,0,TRUE,WXAH,500,1e-04,evolving,0.01,charlesworth,terminus
,0,0,TRUE,QGDO,1000,1e-04,evolving,0.01,charlesworth,terminus
,0,0,TRUE,DREK,1500,1e-04,evolving,0.01,charlesworth,terminus
,0,0,TRUE,LGCJ,2000,1e-04,evolving,0.01,charlesworth,terminus
,0,0,TRUE,WIMR,500,0,evolving,0.01,charlesworth,terminus
,0,0,TRUE,UXGK,1000,0,evolving,0.01,charlesworth,terminus
,0,0,TRUE,CSXW,1500,0,evolving,0.01,charlesworth,terminus
,0,0,TRUE,XEGZ,2000,0,evolving,0.01,charlesworth,terminus
,0,0,TRUE,IQOT,500,0.1,fixed,0.001,charlesworth,terminus
,0,0,TRUE,ZSCG,1000,0.1,fixed,0.001,charlesworth,terminus
,0,0,TRUE,WHBM,1500,0.1,fixed,0.001,charlesworth,terminus
,0,0,TRUE,FJDY,2000,0.1,fixed,0.001,charlesworth,terminus
,0,0,TRUE,DMRT,500,0.01,fixed,0.001,charlesworth,terminus
,0,0,TRUE,XLCE,1000,0.01,fixed,0.001,charlesworth,terminus
,0,0,TRUE,ONOO,1500,0.01,fixed,0.001,charlesworth,terminus
,0,0,TRUE,KCEN,2000,0.01,fixed,0.001,charlesworth,terminus
,0,0,TRUE,ZMVW,500,0.001,fixed,0.001,charlesworth,terminus
,0,0,TRUE,GSZL,1000,0.001,fixed,0.001,charlesworth,terminus
,0,0,TRUE,EFOT,1500,0.001,fixed,0.001,charlesworth,terminus
,0,0,TRUE,EDVO,2000,0.001,fixed,0.001,charlesworth,terminus
,0,0,TRUE,WVBG,500,1e-04,fixed,0.001,charlesworth,terminus
,0,0,TRUE,MCMC,1000,1e-04,fixed,0.001,charlesworth,terminus
,0,0,TRUE,GCNS,1500,1e-04,fixed,0.001,charlesworth,terminus
,0,0,TRUE,WQFM,2000,1e-04,fixed,0.001,charlesworth,terminus
,0,0,TRUE,RVDW,500,0,fixed,0.001,charlesworth,terminus
,0,0,TRUE,PGSV,1000,0,fixed,0.001,charlesworth,terminus
,0,0,TRUE,MQKE,1500,0,fixed,0.001,charlesworth,terminus
,0,0,TRUE,DBAB,2000,0,fixed,0.001,charlesworth,terminus
,0,0,TRUE,OZKO,500,0.1,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,KVLG,1000,0.1,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,LITB,1500,0.1,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,QDCU,2000,0.1,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,MGRL,500,0.01,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,ILYR,1000,0.01,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,RCTB,1500,0.01,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,TQAP,2000,0.01,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,OKRE,500,0.001,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,CKEA,1000,0.001,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,VXLK,1500,0.001,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,LFMA,2000,0.001,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,ZJBB,500,1e-04,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,SEHL,1000,1e-04,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,HFSD,1500,1e-04,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,EYQU,2000,1e-04,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,JBRB,500,0,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,POLR,1000,0,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,RCYA,1500,0,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,KNFS,2000,0,charlesworth,0.001,charlesworth,terminus
,0,0,TRUE,QRPD,500,0.1,evolving,0.001,charlesworth,terminus
,0,0,TRUE,GVLO,1000,0.1,evolving,0.001,charlesworth,terminus
,0,0,TRUE,SSOZ,1500,0.1,evolving,0.001,charlesworth,terminus
,0,0,TRUE,XSXB,2000,0.1,evolving,0.001,charlesworth,terminus
,0,0,TRUE,HDVI,500,0.01,evolving,0.001,charlesworth,terminus
,0,0,TRUE,AVVF,1000,0.01,evolving,0.001,charlesworth,terminus
,0,0,TRUE,LFDW,1500,0.01,evolving,0.001,charlesworth,terminus
,0,0,TRUE,UJKU,2000,0.01,evolving,0.001,charlesworth,terminus
,0,0,TRUE,ZLAN,500,0.001,evolving,0.001,charlesworth,terminus
,0,0,TRUE,VJWG,1000,0.001,evolving,0.001,charlesworth,terminus
,0,0,TRUE,ZJRX,1500,0.001,evolving,0.001,charlesworth,terminus
,0,0,TRUE,ELXY,2000,0.001,evolving,0.001,charlesworth,terminus
,0,0,TRUE,WKKI,500,1e-04,evolving,0.001,charlesworth,terminus
,0,0,TRUE,TWXT,1000,1e-04,evolving,0.001,charlesworth,terminus
,0,0,TRUE,WGSV,1500,1e-04,evolving,0.001,charlesworth,terminus
,0,0,TRUE,LTXP,2000,1e-04,evolving,0.001,charlesworth,terminus
,0,0,TRUE,NKIC,500,0,evolving,0.001,charlesworth,terminus
,0,0,TRUE,PJBG,1000,0,evolving,0.001,charlesworth,terminus
,0,0,TRUE,EUZQ,1500,0,evolving,0.001,charlesworth,terminus
,0,0,TRUE,VBIU,2000,0,evolving,0.001,charlesworth,terminus
,0,0,TRUE,TTUP,500,0.1,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,WAHT,1000,0.1,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,YPEI,1500,0.1,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,YAOF,2000,0.1,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,CNUW,500,0.01,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,VYMI,1000,0.01,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,CBHB,1500,0.01,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,LWKO,2000,0.01,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,RQFN,500,0.001,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,JFJO,1000,0.001,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,SHQP,1500,0.001,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,QVPM,2000,0.001,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,PMGG,500,1e-04,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,VISG,1000,1e-04,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,XMDS,1500,1e-04,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,OEHC,2000,1e-04,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,CMWZ,500,0,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,SMPV,1000,0,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,QMNT,1500,0,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,QFRI,2000,0,fixed,1e-04,charlesworth,terminus
,0,0,TRUE,VGZQ,500,0.1,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,JGIP,1000,0.1,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,AFCL,1500,0.1,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,PUJW,2000,0.1,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,CAGX,500,0.01,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,LNML,1000,0.01,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,MEUZ,1500,0.01,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,SOOB,2000,0.01,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,QYHE,500,0.001,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,CIJU,1000,0.001,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,CFJJ,1500,0.001,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,NOWP,2000,0.001,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,IQPI,500,1e-04,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,TYAA,1000,1e-04,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,ZPJP,1500,1e-04,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,XOOI,2000,1e-04,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,ATFK,500,0,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,YQMR,1000,0,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,KUTN,1500,0,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,RWAU,2000,0,charlesworth,1e-04,charlesworth,terminus
,0,0,TRUE,VNDB,500,0.1,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,KZYZ,1000,0.1,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,TVHM,1500,0.1,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,VBOW,2000,0.1,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,LYGW,500,0.01,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,JVBY,1000,0.01,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,QVZL,1500,0.01,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,HJTG,2000,0.01,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,JBHX,500,0.001,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,GFGZ,1000,0.001,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,AKGE,1500,0.001,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,OVPN,2000,0.001,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,ZNYA,500,1e-04,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,NTJG,1000,1e-04,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,LJTQ,1500,1e-04,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,KFFC,2000,1e-04,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,HHXO,500,0,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,PHBC,1000,0,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,EUAY,1500,0,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,XXYZ,2000,0,evolving,1e-04,charlesworth,terminus
,0,0,TRUE,JNDP,500,0.1,fixed,0,charlesworth,terminus
,0,0,TRUE,LAPR,1000,0.1,fixed,0,charlesworth,terminus
,0,0,TRUE,LSQS,1500,0.1,fixed,0,charlesworth,terminus
,0,0,TRUE,PQUA,2000,0.1,fixed,0,charlesworth,terminus
,0,0,TRUE,OWSG,500,0.01,fixed,0,charlesworth,terminus
,0,0,TRUE,LCRF,1000,0.01,fixed,0,charlesworth,terminus
,0,0,TRUE,JQMJ,1500,0.01,fixed,0,charlesworth,terminus
,0,0,TRUE,JYHK,2000,0.01,fixed,0,charlesworth,terminus
,0,0,TRUE,QEBG,500,0.001,fixed,0,charlesworth,terminus
,0,0,TRUE,ZENJ,1000,0.001,fixed,0,charlesworth,terminus
,0,0,TRUE,DPJK,1500,0.001,fixed,0,charlesworth,terminus
,0,0,TRUE,DGWJ,2000,0.001,fixed,0,charlesworth,terminus
,0,0,TRUE,NEIK,500,1e-04,fixed,0,charlesworth,terminus
,0,0,TRUE,UWRM,1000,1e-04,fixed,0,charlesworth,terminus
,0,0,TRUE,RNSP,1500,1e-04,fixed,0,charlesworth,terminus
,0,0,TRUE,RQWA,2000,1e-04,fixed,0,charlesworth,terminus
,0,0,TRUE,JLVL,500,0,fixed,0,charlesworth,terminus
,0,0,TRUE,RVGL,1000,0,fixed,0,charlesworth,terminus
,0,0,TRUE,LHRI,1500,0,fixed,0,charlesworth,terminus
,0,0,TRUE,KEVU,2000,0,fixed,0,charlesworth,terminus
,0,0,TRUE,MVVE,500,0.1,charlesworth,0,charlesworth,terminus
,0,0,TRUE,QZRQ,1000,0.1,charlesworth,0,charlesworth,terminus
,0,0,TRUE,ORNS,1500,0.1,charlesworth,0,charlesworth,terminus
,0,0,TRUE,SOWP,2000,0.1,charlesworth,0,charlesworth,terminus
,0,0,TRUE,DCTY,500,0.01,charlesworth,0,charlesworth,terminus
,0,0,TRUE,FNAK,1000,0.01,charlesworth,0,charlesworth,terminus
,0,0,TRUE,HMRR,1500,0.01,charlesworth,0,charlesworth,terminus
,0,0,TRUE,GQNK,2000,0.01,charlesworth,0,charlesworth,terminus
,0,0,TRUE,RLHS,500,0.001,charlesworth,0,charlesworth,terminus
,0,0,TRUE,ABAP,1000,0.001,charlesworth,0,charlesworth,terminus
,0,0,TRUE,IHHJ,1500,0.001,charlesworth,0,charlesworth,terminus
,0,0,TRUE,LSLH,2000,0.001,charlesworth,0,charlesworth,terminus
,0,0,TRUE,ENKW,500,1e-04,charlesworth,0,charlesworth,terminus
,0,0,TRUE,AUAE,1000,1e-04,charlesworth,0,charlesworth,terminus
,0,0,TRUE,EZLI,1500,1e-04,charlesworth,0,charlesworth,terminus
,0,0,TRUE,WLEA,2000,1e-04,charlesworth,0,charlesworth,terminus
,0,0,TRUE,KHLD,500,0,charlesworth,0,charlesworth,terminus
